Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
33,10/15/20,299673.03,0,78.97,3.02,126.0896667,9.719
41,8/20/20,1134531.53,0,89.22,2.664,190.3799229,7.335
42,1/13/22,489022.25,0,31.53,3.563,136.853,4.424
25,8/5/21,663836.53,0,72.79,3.799,208.3416166,7.274
35,7/30/20,552391.98,0,85.15,2.64,210.0904064,8.464
27,3/23/22,988845.22,0,63.99,3.817,141.6468305,7.553
45,4/29/21,887311.25,0,59.22,3.942,185.614037,8.625
28,8/10/22,1068008.6,0,74.53,3.87,138.133151,8.453
11,2/25/21,1204291.72,0,42.89,3.045,216.1464932,7.241
19,4/20/22,1481407.26,0,47.63,4.038,137.8783333,8.15
45,11/5/20,680664.91,0,55.09,2.915,182.933708,8.924
14,2/4/21,1997618.56,0,25.64,2.902,191.3649352,8.599
17,7/23/20,1765321.21,0,73.39,2.931,126.2786803,6.908
44,5/13/21,291450.3,0,64.73,4.303,129.064,6.766
6,4/8/21,1455609.41,0,63.26,3.498,219.2544607,6.901
38,6/3/21,393235.52,0,80.07,4.071,129.0366,13.736
44,7/27/22,363644.78,0,78.75,3.586,130.7293333,5.403
8,6/4/20,965211.43,0,71.9,2.779,213.0191304,6.293
39,8/6/20,1440134.76,0,74.83,2.624,210.3990496,8.36
12,2/3/22,1008891.44,0,55.06,3.771,130.3146714,12.187
34,12/24/20,953646.88,0,60.25,2.816,126.7494604,10.21
1,5/4/22,1505214.5,0,76.47,3.826,221.4868369,6.892
23,5/18/22,1108689.01,0,64.12,3.947,138.1857967,4.125
15,1/28/21,584300.01,0,21.3,3.202,133.180972,9.761
41,4/16/20,1162739.68,0,33.83,2.741,190.7514828,7.508
26,6/11/20,1057390.67,0,71.53,2.804,132.4611213,8.433
27,8/19/21,2120269.7,0,70.21,4.114,138.0331,7.725
20,8/6/20,2077126.16,0,71.04,2.791,204.5492188,7.287
38,9/21/22,330112.61,0,76.57,4.186,131.5383333,11.627
11,1/14/21,1274584.12,0,55.82,2.983,213.9343711,7.552
31,12/17/20,1948983.33,0,52.03,2.867,211.0248686,8.564
15,6/4/20,576012.52,0,55.11,2.701,132.5238865,8.167
5,9/24/20,291692.93,0,72.95,2.817,211.2558558,6.468
9,9/30/21,540057.82,0,79.47,3.227,217.9912279,6.332
32,12/24/20,1892026.98,0,45.12,2.728,190.9334144,9.137
39,4/9/20,1594044.85,0,67.72,2.868,209.9281789,8.464
12,10/12/22,1444480.11,0,81.24,4.138,131.1496774,11.627
19,10/26/22,1324360.95,0,58,4.161,138.8286193,8.993
25,7/20/22,630059.53,0,82.9,3.646,214.8319698,6.27
31,12/16/21,1236926.93,0,50.28,3.452,216.5252429,8.563
11,8/3/22,1329662.72,0,78.47,3.407,221.4715115,6.665
29,3/9/22,540943.1,0,49.35,4.09,137.5438929,4.077
26,9/28/22,955406.05,0,60.16,3.616,138.2682281,7.435
3,4/1/21,382613.66,0,68.16,3.524,218.17435,7.541
18,7/30/20,905789.76,0,92.19,3.027,126.1160667,14.18
13,10/7/21,2032641.67,0,46.6,2.946,126.6167,7.892
11,6/18/20,1377442.13,0,83.91,2.658,211.3216186,8.099
2,8/26/21,1791933.29,0,85.74,3.524,214.2379436,7.856
37,9/28/22,460747.71,0,64.9,3.961,219.5663,7.28
42,12/10/20,337277.21,0,54.59,3.146,126.5854633,9.003
27,8/27/20,1915189.7,0,76.3,2.819,132.6672843,8.933
29,1/27/22,570755.23,0,35.92,3.568,136.9590387,9.463
42,2/3/22,543427.66,0,67.18,3.645,130.8296774,7.545
25,12/2/21,819651.54,0,30.04,3.431,208.3326556,7.343
3,2/24/22,273724.92,0,59.53,3.551,223.4790763,5.663
41,5/4/22,1156310.78,0,70.88,3.877,197.0282621,6.932
26,10/22/20,1417212.38,0,62.19,2.71,132.89,8.089
10,2/26/20,2697296.55,0,53.17,2.837,126.6464834,8.312
43,1/21/21,633028.44,0,40.71,2.992,203.3410923,10.398
8,6/3/21,904795.39,0,87.69,3.594,215.9419636,6.299
44,7/20/22,307583.55,0,74.8,3.693,130.7892677,5.407
35,2/10/22,772146.17,1,29.78,3.402,141.1148121,8.649
26,6/4/20,1027513.24,0,76.04,2.771,132.4928389,8.099
38,9/17/20,326184.98,0,98.59,3.062,126.1892,14.18
41,10/7/21,1182556.26,0,36.74,2.736,190.9350381,7.591
41,4/27/22,1377744.23,0,52.82,3.903,197.6048541,6.547
3,9/2/21,412479.4,0,92.9,3.684,219.86665,7.567
19,12/23/21,1767820.74,0,34.09,3.471,136.5680643,7.866
19,6/17/21,554681.1,0,69.21,3.546,135.0137697,9.564
1,9/9/21,1247492.37,1,70,3.406,219.209519,7.567
29,2/25/21,976618.53,0,26.99,3.245,133.4951439,10.256
11,3/16/22,1395859.07,0,57.31,3.153,220.6472443,7.143
4,4/1/21,2178506.14,0,59.65,3.673,128.8553645,5.946
45,4/13/22,776197.64,0,47.46,4.094,190.3290061,8.567
25,11/25/21,534122.49,1,38.33,3.274,136.4018,7.843
42,4/30/20,507997.92,0,72.52,3.181,126.0852677,9.575
11,1/7/21,454764.28,0,45.64,2.933,211.4486101,8.598
4,8/10/22,1887579.69,0,81.06,3.775,130.7848,4.077
35,9/16/21,739125.09,0,78.28,3.402,140.2300563,8.684
1,9/7/22,1601363.77,1,85.57,3.736,221.9947533,6.908
32,12/2/21,1272774.46,0,49.63,3.588,194.9799194,8.512
12,10/28/21,591921.79,0,53.34,4.063,195.7909716,7.858
25,7/15/21,719207.85,0,66.28,3.621,208.8000446,7.277
24,11/18/21,1000638.64,0,49.11,3.547,136.585123,8.454
12,2/18/21,980272.61,0,42.89,3.032,127.39538,14.021
8,6/1/22,850793.89,0,89.26,3.394,225.5787178,5.639
11,6/3/21,1319679.73,0,94.04,3.637,215.7327205,7.567
38,7/1/21,338208.6,0,89.82,3.827,129.0498,13.503
18,4/2/20,1148974.18,0,41.04,3.13,131.84529,9.351
44,2/3/22,315383.33,0,35.59,3.849,130.3495806,5.774
43,10/21/21,794265.51,0,70.41,3.383,207.3204015,10.641
4,9/9/21,2020562.41,1,70.24,3.466,129.6689123,5.644
33,11/25/21,248701.82,1,61.96,3.426,129.8264,7.194
14,8/27/20,942607.26,0,75.09,2.885,126.1260345,6.943
16,7/2/20,539240.24,0,76.43,2.626,189.8022577,6.747
2,9/23/21,1936369.7,0,54.28,3.487,216.2538039,6.825
29,3/9/22,679775.3,0,35.81,3.601,137.6461491,8.928
11,9/7/22,1340453.89,1,89.37,3.446,225.7444649,6.504
41,3/30/22,1269932.4,0,47.55,3.845,196.6451285,6.549
20,5/14/20,2331912.94,0,72.59,3.047,205.9389584,7.384
33,4/30/20,249226.2,0,43.49,3.127,126.6091034,9.265
36,6/11/20,468096.69,0,82.03,2.663,211.2956745,8.36
19,10/5/22,1567590.46,0,66.09,4.289,138.19548,9.155
12,3/12/20,965507.4,0,24.35,3.08,126.7712803,13.975
30,3/4/21,418730.58,0,67.45,3.283,213.1748449,8.156
30,9/17/20,282899.78,0,89.19,3.046,126.2854667,9.199
14,4/20/22,2076144.12,0,67.85,3.997,191.1260715,8.567
39,9/30/21,1512589.23,0,89.65,3.775,215.5644761,8.3
10,2/5/20,1833252.82,0,32.19,2.667,126.5782857,8.107
31,5/7/20,1385453.07,0,75.77,2.905,210.1292093,8.404
1,6/24/21,1457382.08,0,89.31,3.594,215.7971731,7.932
8,11/25/21,825916.23,1,53.46,3.222,224.550892,6.024
38,9/14/22,340048.67,0,87.22,3.287,130.9706774,10.936
4,4/13/22,997359.09,0,68.39,3.841,197.58518,8.297
12,4/16/20,952313.53,0,62.18,2.909,126.3423645,14.313
23,10/26/22,1453036.01,0,54,4.015,138.7237,4.145
21,7/6/22,747503.1,0,82.67,3.427,221.5917492,6.565
26,9/28/22,945314.92,0,52.3,3.939,138.0134,8.438
41,4/1/21,1327195.48,0,48.37,3.822,191.0788811,6.934
14,3/12/20,2023715.52,0,40.55,2.832,182.7902235,8.521
13,5/27/21,857583.75,0,63.05,3.699,128.02075,8.157
35,5/6/21,1321314.25,0,72.66,3.906,214.7233571,7.582
32,6/24/21,1130769.73,0,57.23,3.069,192.8322367,8.595
41,8/26/21,954861.48,0,67.42,3.524,129.2034571,6.745
27,11/19/20,1754017.77,0,48.52,2.953,135.8771637,8.287
3,10/1/20,327605.72,0,75.76,2.603,215.3177037,7.533
7,10/29/20,543012.02,0,27.79,2.776,191.0006457,9.137
40,3/16/22,961621.52,0,67.89,3.861,137.6051935,4.261
11,3/2/22,1404730.91,0,67,3.581,222.2127793,6.033
42,1/13/22,577124.8,0,47.16,3.598,137.753,4.162
2,9/7/22,1785540.65,1,79.37,3.536,221.31595,6.021
22,7/29/21,945531.07,0,78.4,3.893,139.466409,8.092
35,7/29/21,931975.9,0,67.21,3.865,138.1701335,8.855
27,8/6/20,1977589.71,0,78.72,2.754,136.5483108,8.099
8,3/23/22,896927.99,0,62.28,3.868,216.6798869,6.435
7,9/28/22,459107.27,0,59.18,3.468,198.6185258,7.872
37,10/26/22,405386.8,0,65.07,3.561,220.9717032,6.123
2,6/25/20,1905295.28,0,86.92,2.603,211.9804101,8.763
23,10/15/20,1715064.47,0,59.86,2.932,205.0906691,7.484
22,8/20/20,955785.16,0,72.29,2.792,132.6930138,8.433
40,6/22/22,982444.27,0,75.08,4.127,130.8825484,7.585
7,5/20/21,621335.41,0,23.34,3.717,195.8331288,8.518
19,8/12/21,1340846.4,0,73.3,3.802,136.1838581,7.806
23,4/30/20,1264665.07,0,44.85,3.026,126.6011035,10.11
9,7/6/22,539255.65,0,81.18,3.227,225.5712158,5.602
8,1/20/22,918723.97,0,36.76,3.268,224.6478611,5.621
38,7/15/21,348407.14,0,89.13,3.523,214.3534197,8.177
14,1/13/22,1438305.43,0,20.76,3.051,130.1505764,8.675
9,11/25/21,761584.29,1,46.1,3.236,217.8769654,6.35
25,9/14/22,557822.2,0,68.49,3.961,219.3585231,7.28
38,8/6/20,299697.43,0,97.15,3.127,126.0894516,14.18
27,10/29/20,1178445.93,0,46.83,3.749,136.4368907,8.463
33,11/11/21,253415.75,0,62.26,3.717,128.5001633,8.39
42,5/11/22,651840.41,0,86.33,4.166,131.0983226,7.382
18,7/30/20,623755.41,0,83.44,3.125,126.1145,14.18
7,7/15/21,583553.85,0,85.4,3.524,218.0038844,6.525
11,6/24/21,1252700.37,0,85.39,3.694,218.6585906,7.581
30,8/19/21,420716.61,0,71.97,3.524,214.1524604,8.855
4,6/3/21,2096345.07,0,74.48,3.601,129.0494333,5.946
39,6/11/20,1443415.59,0,86.22,2.669,210.3692961,8.464
23,4/30/20,1276320.46,0,43.59,2.923,132.977148,5.237
20,3/16/22,2129054.93,0,55.57,4.027,213.6167682,7.139
6,5/20/21,2347606.53,0,69.9,3.979,214.0050652,7.581
2,9/7/22,1710977.01,1,74.78,3.734,222.3007342,6.565
10,7/22/21,621096.65,0,96.09,3.571,129.132,8.492
18,8/13/20,1035262.47,0,73.21,2.917,132.6518,9.342
23,8/13/20,1258765.07,0,74.43,3.129,126.18909,14.18
3,9/7/22,493625.8,1,84.74,3.644,225.9937974,6.334
31,4/6/22,1340825.07,0,70.99,3.648,222.3909098,6.875
45,7/2/20,773497.36,0,78.42,2.8,182.3409819,8.899
24,6/4/20,1356183.02,0,76.47,3.142,132.6928667,8.551
12,11/19/20,932337.08,0,50.16,3.038,126.6072,13.975
3,3/2/22,452075.78,0,62.01,3.63,225.467989,6.833
34,4/15/21,943429.12,0,64.99,3.764,128.9637355,10.281
31,2/25/21,1506691.65,0,46.57,3.068,214.1470689,8.558
17,6/4/20,1838786.12,0,79.81,2.879,126.1860645,6.697
3,3/23/22,466709.91,0,64.72,3.786,224.2997104,6.833
19,5/13/21,1492234.81,0,49.84,4.171,134.5333,7.858
34,5/28/20,924629.46,0,67.19,2.969,126.19,9.593
41,9/16/21,1394991.43,0,78.29,3.463,194.5485963,6.338
16,6/17/21,434723.33,0,70.84,3.941,135.0622667,7.971
1,3/25/21,1655765.9,0,68.03,3.498,215.2169049,7.852
28,4/29/21,1152379.09,0,58.55,3.982,128.9903383,13.736
28,3/23/22,1101810.95,0,56.19,3.987,137.0264933,8.685
19,3/19/20,1559930.47,0,32.94,2.957,131.74609,8.086
29,6/24/21,571248.06,0,53.69,3.919,135.2588367,9.963
21,4/13/22,791294.4,0,61.74,3.891,225.1188021,6.899
38,7/30/20,450179.2,0,92.66,3.055,126.1066677,14.18
11,6/25/20,1252045.69,0,85.41,2.632,215.4222852,7.564
22,4/16/20,973448.23,0,55.37,2.908,135.927958,8.523
7,2/3/22,629703.37,0,41.61,3.53,196.3130651,7.257
1,4/13/22,1864342.41,0,79.19,3.891,225.7899228,6.664
35,9/3/20,840946.3,0,65.96,2.723,136.1073871,8.892
33,4/13/22,261452.52,0,79.8,4.286,131.836,7.386
19,6/24/21,1425068.97,0,64.93,3.981,135.4652917,7.961
31,10/8/20,1327384.24,0,69.96,2.725,211.376437,8.163
28,2/3/22,1226729,0,35.97,3.677,137.2134506,12.187
6,2/12/20,1508251.18,1,40.79,2.548,214.9511888,7.558
8,5/11/22,823999.42,0,73.69,3.811,225.1378611,5.679
5,6/18/20,297791.74,0,84.8,2.907,212.0914195,6.496
42,6/11/20,527198.3,0,87.58,3.057,126.1912068,9.524
37,9/16/21,526055.97,0,76.35,3.842,213.3275374,8.6
42,6/3/21,915139.96,0,76.82,3.832,129.035,8.444
43,6/24/21,666672.73,0,97.31,3.651,209.390209,10.581
36,2/3/22,248506.01,0,60.4,3.294,220.2968275,6.965
31,7/13/22,1227251.04,0,89.04,3.256,221.6926052,6.563
15,7/29/21,582926.4,0,88.81,3.805,139.1832,8.15
25,5/13/21,759116.55,0,50.05,4.046,208.7215865,7.284
23,5/13/21,1257166.55,0,68.27,4.251,134.3834474,4.621
21,8/26/21,726599.01,0,90.81,3.561,215.070986,7.752
7,8/31/22,699896.51,0,48.72,3.837,197.3230314,6.037
8,7/23/20,893887.19,0,71.12,2.6,214.5444614,6.315
16,4/2/20,451003.93,0,48.25,2.869,189.7634783,6.864
41,2/18/21,1297500.58,0,33.34,3.021,191.8118324,6.754
17,4/2/20,942903.59,0,59.6,2.82,126.1003836,6.697
25,2/17/22,557396.1,0,37.4,3.535,214.7493726,6.961
6,12/30/21,2269546.1,1,46.69,3.102,212.5362195,6.222
11,8/6/20,564381.58,0,80.84,2.668,214.0539713,7.346
1,11/18/21,1476022.67,0,68.78,3.388,215.4647587,7.852
2,11/26/20,1834703.99,1,69.97,2.725,210.464096,8.263
23,2/17/22,1340380.06,0,38.81,3.654,137.2582603,4.261
6,6/18/20,1599924,0,81.31,2.637,212.2447904,6.896
8,12/17/20,832460.32,0,54.41,2.801,214.5471631,6.433
14,4/20/22,1904397.76,0,50.85,4.074,191.1070792,7.671
44,4/9/20,276452.34,0,44.25,2.897,126.5218067,7.972
1,12/10/20,1498429.24,0,57.67,2.863,211.7062593,7.838
19,2/4/21,1299959.62,0,21.76,3.266,133.2701729,7.771
29,12/9/21,900047.49,0,41.14,3.878,136.4769297,7.866
21,3/26/20,986067.65,0,27.02,2.73,135.6831299,5.887
7,7/6/22,465661.23,0,84.47,3.464,222.2417228,5.665
19,3/5/20,565389.46,0,20.68,2.828,131.5273831,8.35
9,3/16/22,575778.29,0,64.62,3.745,224.3129865,5.667
35,8/31/22,982041.34,0,70.7,3.93,142.6250114,8.863
5,1/21/21,298837.13,0,41.1,3.015,213.9547355,6.634
21,11/19/20,982678.74,0,56.08,2.727,212.1241316,8.564
18,2/3/22,1024829.35,0,31.29,3.661,137.2582288,8.675
23,6/18/20,684948.86,0,82.6,2.938,203.5225845,9.593
20,10/14/21,1847741.13,0,47.13,3.543,210.6416864,7.084
41,5/25/22,1134414.96,0,57.29,3.997,197.6557856,6.547
15,10/15/20,695761.17,0,59.44,2.801,132.7564,8.007
3,6/4/20,376532.01,0,71.96,2.767,214.884107,7.342
4,4/22/21,2071911.63,0,61.75,3.803,128.8836506,5.946
43,4/23/20,621100.2,0,77.68,2.815,203.199252,9.593
11,4/8/21,1411069.97,0,37.29,3.612,134.8761613,7.658
31,2/11/21,1237470.3,1,45.02,3.022,213.3044779,7.951
15,8/12/21,502907.49,0,72.03,3.818,136.1488323,7.806
3,6/11/20,420809.73,0,90.76,2.668,215.0630732,7.892
17,2/4/21,701263.23,0,10.52,3.421,129.6834,6.774
22,8/31/22,909897.07,0,83.03,4.151,130.7966677,10.926
30,7/6/22,440804.92,0,81.5,3.227,220.5601163,6.223
4,10/19/22,1987630.61,0,64.21,3.529,131.1496677,4.307
5,7/9/20,291495.91,0,91.71,3.137,212.4405759,6.529
8,4/1/21,821943.25,0,65.54,3.611,218.4912353,6.297
10,9/17/20,1969034.82,0,85.56,2.715,126.1259558,9.096
31,3/2/22,1382724.09,0,42.52,3.666,220.6574313,7.057
28,9/7/22,1140144.54,1,83.82,4.026,130.9325784,10.926
10,7/29/21,1926797.31,0,85.24,3.714,129.1357097,8.454
4,8/20/20,2051541.88,0,82.2,2.642,126.0850615,7.964
24,1/28/21,1316904.72,0,26.54,3.061,133.5903171,8.212
35,5/6/21,620620.85,0,73.1,3.568,140.2799493,8.684
29,8/12/21,590706.96,0,61.2,3.69,136.585121,9.563
26,7/2/20,1789158.45,0,72.32,2.719,132.5466333,8.099
1,9/7/22,1511947.59,1,78.68,3.239,221.9047039,6.565
29,3/25/21,545154.6,0,36.47,3.564,133.8984729,10.256
29,4/23/20,505178.07,0,45.38,2.798,132.9999355,10.524
13,12/17/20,2427508.34,0,25.3,3.05,132.6304039,5.307
34,8/20/20,957059.61,0,74.81,2.683,126.064,9.511
35,4/29/21,810668.31,0,57.22,4.191,138.9330667,8.712
23,11/26/20,1549955.45,1,52.66,2.835,131.8362801,5.892
26,7/6/22,1632592.96,0,75.21,3.537,138.2230865,7.405
17,4/1/21,954304.66,0,52.65,3.721,128.7199333,6.765
16,6/22/22,484465.08,0,59.04,3.565,197.8358314,6.162
13,4/16/20,2054339.64,0,58.88,2.979,126.5283647,8.107
24,5/28/20,1355368.49,0,66,2.82,132.6803353,8.211
43,4/29/21,625660.56,0,64.22,3.927,205.2285484,10.288
7,8/31/22,623846.71,0,77.4,3.635,197.0075246,8.09
44,3/4/21,262154.06,0,31.71,3.574,128.21909,6.926
10,3/4/21,1849061.23,0,52,3.282,126.064,7.745
42,6/25/20,585079.78,0,80.37,3.081,126.136,9.199
33,9/10/20,435949.06,1,73.39,2.565,204.893045,8.324
30,9/24/20,1379561.08,0,84.42,2.642,210.3775456,8.277
21,4/16/20,759060.72,0,69.7,2.705,210.1212528,8.263
30,9/24/20,439164.05,0,81.56,2.629,210.3664537,8.029
41,6/18/20,1009373.03,0,57.45,2.678,189.4125039,7.368
38,8/27/20,322132.8,0,84.31,3.023,126.0854516,14.313
45,2/5/20,812043.42,0,27.87,2.977,182.5521892,8.961
34,4/15/21,852891.22,0,59.87,3.611,128.8396933,6.617
19,7/30/20,1195616.7,0,56.42,2.942,132.4545909,8.099
33,11/18/21,250717.53,0,54.4,3.551,128.8268667,8.61
24,3/4/21,1536245.22,0,57.87,3.592,130.4431921,8.954
3,3/18/21,346128.8,0,64.08,3.453,213.9202027,7.502
37,12/16/21,876070.54,0,39.32,3.441,129.9845806,6.31
31,8/31/22,1440920.29,0,85.72,3.294,221.5251034,6.565
23,9/3/20,1655350.71,0,78.95,2.795,132.7927674,5.326
6,10/22/20,1547046.22,0,69.11,2.703,212.6108,7.007
7,9/7/22,349003.67,1,67.99,3.641,197.0829558,8.074
42,8/3/22,467879.29,0,86.16,3.528,130.835,7.402
37,6/22/22,509239.94,0,84.08,3.286,220.5311054,6.623
32,1/14/21,1116048.24,0,15.6,2.987,191.7965315,8.513
28,12/10/20,1367504.8,0,55.77,3.265,126.6932,14.313
34,5/13/21,917422.31,0,57.69,4.151,129.049,10.591
28,6/1/22,1057452.84,0,60.26,3.816,138.1257097,8.153
38,10/1/20,954461.78,0,56.25,2.815,126.7792667,14.21
16,2/11/21,504697.59,1,21.16,3.021,191.557881,6.414
40,9/9/21,969161.08,1,60.25,3.699,136.2712323,4.584
6,10/7/21,1682701.46,0,63.67,3.274,126.064,5.143
41,4/22/21,1282869.82,0,61.16,3.899,193.2550571,6.934
33,4/1/21,1379996.02,0,71.73,3.746,128.2194835,8.491
17,5/4/22,746929.21,0,59.57,3.888,190.9398929,8.567
45,9/24/20,709467.9,0,69.06,2.829,182.858183,8.735
18,12/2/21,1074040.51,0,41.18,3.66,129.8757667,12.89
2,6/29/22,1645531.69,0,83.31,3.646,225.6314762,6.374
10,1/13/22,1793504.84,0,33.44,3.517,126.064,6.765
37,7/22/21,510345.95,0,87.04,3.551,214.1902178,8.177
11,4/6/22,1323016.2,0,76.73,3.894,224.2406967,6.934
15,8/27/20,537618.18,0,70.29,2.777,132.7512226,9.091
10,3/23/22,1616801.43,0,56.51,4.263,130.6076934,7.545
7,2/19/20,605234.86,0,31.93,2.514,189.0012977,9.017
18,2/26/20,1949566.46,0,25.97,2.742,126.6039539,9.109
40,4/20/22,934020.85,0,46.35,3.846,131.1170333,5.621
33,12/23/21,249414.84,0,62.3,3.913,126.064,8.39
19,11/4/21,1460398,0,40.28,3.348,136.5140667,7.866
6,3/4/21,1426129.16,0,24.66,2.905,192.7126059,9.232
41,6/25/20,642522.39,0,75.01,2.698,181.5730952,8.323
34,5/21/20,985521.39,0,67.98,2.851,126.1000358,9.593
27,10/19/22,1524154.29,0,45.61,4.061,142.9486129,8.653
34,3/23/22,1982077.45,0,57.96,3.805,190.8295318,9.557
5,11/5/20,280940.67,0,62.86,2.725,212.175408,6.768
28,2/4/21,1204616.41,0,43.62,3.534,127.7195806,14.021
8,8/27/20,857599.85,0,80.44,2.603,214.6964496,6.495
18,4/6/22,1095173.12,0,44.49,4.038,138.8271065,8.075
3,3/18/21,392602.27,0,63.57,3.478,217.8601745,6.559
18,4/15/21,1038673.24,0,34.94,3.671,134.8682767,8.235
39,8/6/20,1425629,0,87.66,2.623,210.3655223,8.36
6,5/27/21,1396383.44,0,70.87,3.806,218.2676436,6.501
11,7/23/20,1222832.5,0,83.91,2.794,211.1919899,7.346
9,9/3/20,549168.08,0,79,2.514,215.0115487,6.38
7,10/22/20,629693.33,0,36.36,2.728,191.2304309,9.147
38,6/4/20,379621.33,0,75.03,3.002,126.2647,14.313
20,6/1/22,2082179.49,0,78,3.65,214.0158113,7.189
23,10/29/20,1093909.39,0,48.02,2.981,132.7305484,5.287
37,7/29/21,528200.22,0,81.36,3.63,214.2532878,8.3
20,7/8/21,2225559.23,0,75.37,3.768,208.833882,7.274
31,3/9/22,1327819.35,0,57.72,3.794,220.245946,7.843
3,8/24/22,304237.74,0,86.54,3.594,225.9539809,6.334
2,8/17/22,1886791.2,0,83.56,3.549,225.4073581,5.664
18,4/23/20,1177722.52,0,65.47,2.795,132.5230965,9.342
12,2/4/21,1066040.53,0,44.58,3.342,127.76955,14.021
1,3/25/21,1579624.89,0,57.57,3.454,213.9461362,6.858
7,8/26/21,793750.75,0,50.15,3.591,194.9734516,8.029
29,9/3/20,599089.93,0,74.78,2.761,132.6283576,10.429
39,5/20/21,1217251.2,0,72.82,3.976,216.264346,7.556
40,10/26/22,812741.02,0,41.01,3.741,138.2136926,4.124
32,2/11/21,1105598.94,1,33.39,3.022,191.8666104,8.818
13,8/20/20,2089067.38,0,70.05,2.853,126.166,7.199
23,3/25/21,1451123.67,0,39.69,3.469,133.7431429,5.187
7,1/13/22,577051.04,0,30.2,3.231,196.889159,8.557
39,12/24/20,2492875.99,0,50.88,2.716,202.6072924,8.173
3,9/2/21,487214.69,0,57.18,3.608,216.3383526,6.834
35,3/26/20,1029702.58,0,52.92,2.838,131.7662007,9.761
4,4/16/20,2853866.36,0,68.39,2.701,126.4392455,7.996
28,4/20/22,1260910.29,0,70.97,4.046,137.9276667,4.077
6,6/15/22,1747824.28,0,84.54,3.394,223.4877993,5.964
35,9/28/22,1235817.53,0,86.35,3.766,130.933,8.246
29,8/31/22,573737.15,0,63.64,3.682,138.278548,9.14
21,1/28/21,974618.32,0,37.09,3.015,212.9310133,7.088
31,11/12/20,1383958.29,0,69.78,2.665,210.9218213,8.55
12,4/29/21,1161687.91,0,73.26,3.829,128.1108065,13.936
41,2/17/22,1191841.04,0,38.33,3.433,196.8751282,6.549
6,1/14/21,1359243.1,0,43.72,2.983,214.3479013,6.85
10,4/8/21,1785193.08,0,70.03,3.912,128.8121665,8.277
20,11/25/21,3158981.48,1,36.31,3.417,214.6501801,7.027
25,4/20/22,695728.38,0,56.13,3.867,212.5322651,7.139
31,7/9/20,1443151.15,0,80.09,2.657,211.5660718,8.099
18,5/28/20,930024.58,0,46.12,2.916,132.693,9.285
5,2/24/22,330517.53,0,61.53,3.815,223.0235592,5.943
18,4/23/20,1970487.82,0,42.1,2.908,126.5521,9.795
8,7/30/20,802851.29,0,92.35,2.692,214.6809268,6.496
39,7/22/21,1269955.92,0,84.22,3.596,213.3909005,8.622
39,12/31/20,1193118.71,1,23.69,3.159,132.8576714,10.216
5,1/6/22,366675.9,0,49.43,3.395,222.8210148,5.667
38,4/20/22,428996.76,0,75.13,4.11,131.1372,11.627
4,7/29/21,2222252.42,0,82.7,3.649,129.8451065,5.944
14,9/9/21,2136732.35,1,78.65,3.719,186.6952366,8.899
26,6/25/20,912518.26,0,56.47,2.941,132.8177,8.185
28,5/13/21,1405319.71,0,79.41,4.095,129.1666742,13.736
3,4/6/22,331187.22,0,66.27,3.89,225.5193533,5.964
18,5/28/20,1252682.41,0,69.16,3.112,126.3956484,14.099
32,6/10/21,1127936.41,0,79.35,3.625,186.6803047,8.523
19,8/12/21,1300879,0,64.42,4.449,135.1082222,7.807
16,2/24/22,554584.15,0,25.93,3.139,196.5583841,6.164
30,11/12/20,307795.58,0,65.85,3.33,126.5762853,9.16
33,3/2/22,286941.52,0,69.32,3.81,130.8641935,7.945
32,10/19/22,1097455.57,0,57.45,3.807,198.1421799,7.553
25,5/18/22,731632.3,0,54.16,4.027,214.1620298,7.28
9,9/21/22,938810.26,0,63.94,3.721,226.4722368,5.539
16,10/1/20,877295.26,0,47.81,2.701,126.2342,6.885
29,8/17/22,475651.25,0,78.08,3.51,138.2137109,9.419
3,5/21/20,343460.43,0,74.09,2.886,213.9202634,7.343
37,7/20/22,417632.33,0,82.84,3.406,211.115829,8.287
27,5/27/21,1774683.75,0,68.69,3.723,140.0782174,8.935
26,12/2/21,1003876.5,0,28.64,3.413,136.4703149,7.81
17,9/24/20,907596.47,0,58.17,2.82,126.1504039,6.697
3,12/24/20,299702.47,0,54.13,2.856,214.1199727,7.504
3,9/16/21,399857.55,0,78.94,3.523,219.718236,8.565
25,5/11/22,511513.15,0,50.26,4.057,218.9732586,7.239
33,8/6/22,367586.78,0,92.2,3.899,130.7475506,7.147
45,4/13/22,701752.93,0,53.82,4.014,191.6108485,8.484
23,2/11/21,1215346.6,1,23.38,3.021,133.1666742,8.252
6,10/21/21,1466178.74,0,71.68,3.794,219.8455731,6.551
26,3/25/21,1004569.25,0,31.75,3.469,133.8821617,7.898
1,2/10/22,1424707.64,1,46.71,3.02,219.1146099,7.249
30,6/4/20,431790.1,0,80.72,2.789,210.01503,8.099
7,4/16/20,2921614.4,0,67.6,2.896,213.6404794,6.299
5,12/31/20,379758.39,1,43.24,2.948,214.5197802,6.768
43,10/1/20,640978.78,0,77.48,2.613,203.4199139,10.21
17,2/24/22,1055353.81,0,48.01,3.949,130.3541236,6.403
34,5/4/22,2262903.97,0,68.14,3.808,131.1352667,8.901
37,10/1/20,419309.61,0,59.84,2.7,210.2946219,8.163
4,2/19/20,1860762.86,0,42.96,2.514,126.6352747,8.527
